filename,title,artist,year,lyrics,duration,youtube_id,label,artist_overlap,target,skip_time,no_vocal
real_05835,Insane,Summer Walker,2021,"[Verse 1]
Now what you in a rush for?
What, you tryna meet your maker, darling?
Or are you runnin' out of time, huh?
But time ain't even real, you really need to chill
It's all an illusion
You gettin' mixed up in the fusion
Whatever it is you tryna see
You can sit down and just believe
But I wouldn't never be the same old thing
How?
But I can tell you straight that I ain't no game, baby, oh

[Chorus]
God bless me
God help me, oh
I think I'm insane, ah
God bless me
God help me, ooh
I think I'm insane, ah, oh-oh-oh
[Post-Chorus]
Why you wanna play so bad?
Why you wanna play so bad?
Why you wanna play so bad?
Why you wanna play so bad?

[Verse 2]
'Cause you know it's real
'Cause you know it's real
You gotta get two times too fast to feel (To feel)
'Cause you claim you see things (You claim, you claim)
When you on DMT
But I've seen the same things before I go to sleep

[Chorus]
God bless me
God help me, oh
I think I'm insane, ah
God bless me
God help me, ooh
I think I'm insane, ah, oh-oh-oh

[Post-Chorus]
Why you wanna play so bad?
Why you wanna play so bad?
Why you wanna play so bad?
Why you wanna play so bad?",190.008,bkNeUwXy3Qw,real,,0,0.03096875,False
real_05836,Throw It Away,Summer Walker,2021,"[Intro]
I don't mean to get outta place (Outta place)
Don't you see that look on my face? (Disappointment)
We can't let this all go to waste (Go to waste)
Thought you had me safe

[Verse 1]
We reached a ceilin' (Ceilin')
I had a feelin' (Yes, I did)
From the beginnin' (From the beginnin')
Must be the endin'

[Pre-Chorus]
I've been takin' on all this baggage (I've been takin' it all)
Addin' on so much weight (Yeah)
Had me thinkin' that I was average (Thinkin' I was average)
When you're really to blame

[Chorus]
How you gonna throw it away? (How?)
How you gonna sit and act like it was nothin'? Yeah (How?)
How you gonna throw it away?
How you gonna make it so damn hard to еxplain?
How you gonna throw it all away and say my lovin' was not the same? Yeah
How you gonna throw it away? (Throw it away)
Throw it away
[Verse 2]
Actin' likе this ain't mean nothin' to you, is you dumb? (Yeah)
Frontin' like you not, nigga, I'll be gone
('Cause right now I see) You only 'bout yourself
(Keep that same energy) When I find somebody else, so why? (Why?)
Why I put up with this? Why did I even try? (Try)
You said you'd hold me down forever, but you lied to me, lied to me
You gotta be mental in the head

[Pre-Chorus]
I've been takin' on all this baggage (I've been takin' it all)
Addin' on so much weight (Yeah)
Had me thinkin' that I was average (Thinkin' I was average)
When you're really to blame

[Chorus]
How you gonna throw it away? (How?)
How you gonna sit and act like it was nothin'? Yeah (How?)
How you gonna throw it away?
How you gonna make it so damn hard to explain?
How you gonna throw it all away and say my lovin' was not the same? Yeah
How you gonna throw it away? (Throw it away)
Throw it away",151.812,K1gBUiUZ4mc,real,,0,8.46846875,False
real_05837,Better Together,Luke Combs,2019,"[Verse 1]
A 40 HP Johnson on a flat bottom metal boat
Coke cans and BB guns, barbed wire and old fence posts
8-point bucks in autumn and freshly cut cornfields
One arm out the window and one hand on the wheel

[Chorus]
Some things just go better together and probably always will
Like a cup of coffee and a sunrise, Sunday drives and time to kill
What's the point of this ol' guitar if it ain't got no strings?
Or pourin' your heart into a song that you ain't gonna sing?
It's a match made up in heaven, like good ol' boys and beer
And me, as long as you're right here

[Verse 2]
Your license in my wallet when we go out downtown
Your lipstick's stained every coffee cup that I got in this house
The way you say, ""I love you, too"" is like rain on an old tin roof
And your hand fits right into mine like a needle in a groove

[Chorus]
Some things just go better together and probably always will
Like a cup of coffee and a sunrise, Sunday drives and time to kill
What's the point of this ol' guitar if it ain't got no strings?
Or pourin' your heart into a song that you ain't gonna sing?
It's a match made up in heaven, like good ol' boys and beer
And me, as long as you're right here
[Bridge]
Sometimes we're oil and water
But I wouldn't have it any other way
And if I'm being honest
Your first and my last name

[Chorus]
Would just sound better together and probably always will
Like a cup of coffee and a sunrise, Sunday drives and time to kill
What's the point of this ol' guitar if it ain't got no strings?
Or pourin' your heart into a song that you ain't gonna sing?
It's a match made up in heaven, like good ol' boys and beer
And me, as long as you're right here
And me, as long as you're right here",219.924,xvZzuRg_UsE,real,,0,6.42659375,False
real_05838,In Check,Bryson Tiller,2017,"[Intro]
Yeah

[Verse 1]
When, when I look you in your face, I see
A good girl who deserves better than me (Better than me, yeah)
You remember that other night in my bedroom?
On top of my bed
I remember the things that you said

[Chorus]
Sometimes I forget
Sometimes you gotta put me in check, aye
In check, yeah
In check, yeah
In check, yeah
In check, yeah

[Verse 2]
Hollywood, set back
3 hours, I'm jet-lagged
Still tryna lay up with somethin'
Can't believe I just said that
Album, overdue
You would find it hard to focus too
If you met the women I have
Hard not to get side-tracked, oh woah, hey
Don't know where my mind at
Hoping you can help find that
I wish I could rewind back
I love you
Way back so you could put me
Put me in check, yeah
In check, yeah
What did I do to you?
Made a fool of you
I know they told you I'd never be true to you
I'm losing you
Losing you
I miss you in my bedroom
On top of my bed
How could I forget what you said?
[Chorus]
Sometimes I forget
And sometimes you gotta put me in check, aye
In check, yeah
In check, yeah
In check, yeah
In check, yeah

[Outro]
Baby, no
Baby, no, no",198.252,lpb2UZ3_Wd4,real,,0,5.00909375,False
real_05840,Celebration,Kool & the Gang,1980,"[Intro]
Yahoo! (This is your celebration)
Yahoo! (This is your celebration)
Celebrate good times, come on (Let's celebrate)
Celebrate good times, come on (Let's celebrate)

[Verse]
There's a party goin' on right here
A celebration to last throughout the years
So bring your good times and your laughter too
We gonna celebrate your party with you
Come on now

[Hook]
(Celebration) Let's all celebrate and have a good time
(Celebration) We gon' celebrate and have a good time

[Bridge 1]
It's time to come together
It's up to you, what's your pleasure?
(Everyone around the world come on)
[Pre-Hook]
Yahoo! It's a celebration
Yahoo!

[Hook]
Celebrate good times, come on (It's a celebration)
Celebrate good times, come on (Let's celebrate)

[Verse]
There's a party goin' on right here
A dedication to last throughout the years
So bring your good times and your laughter too
We gonna celebrate and party with you
Come on now

[Hook]
(Celebration) Let's all celebrate and have a good time, yeah-yeah
(Celebration) We gon' celebrate and have a good time

[Bridge 1]
It's time to come together
It's up to you, what's your pleasure?
(Everyone around the world come on)

[Pre-Hook]
Yahoo! It's a celebration
Yahoo! It's a celebration
[Hook]
Celebrate good times, come on (Let's celebrate, come on now)
Celebrate good times, come on (Let's celebrate)

[Bridge 2]
We're gonna have a good time tonight
Let's celebrate, it's all right
We're gonna have a good time tonight
Let's celebrate, it's all right, baby
We're gonna have a good time tonight (Celebration)
Let's celebrate, it's all right
We're gonna have a good time tonight (Celebration)
Let's celebrate, it's all right

[Pre-Hook]
Yahoo!
Yahoo!

[Hook]
Celebrate good times, come on (Let's celebrate)
Celebrate good times, come on (It's a celebration)
Celebrate good times, come on (Let's celebrate)
Celebrate good times, come on (Come on and celebrate tonight)
(Baby everything's gonna be alright, let's celebrate)
Celebrate good times, come on
Celebrate good times, come on (Let's have a great time, celebrate)
Celebrate good times, come on",240.084,1Qu6Dyn-c6M,real,,0,11.21909375,False
real_05841,River Road,ZAYN,2021,"[Chorus]
We don't define each other
Stand on your own, be a pillar
Lay on my pillow
Ain't fairly new to each other
Call you my lover, drinks to my liver
I cried now a river full of tears

[Post-Chorus]
Don't you ever hope for something else?
Don't you ever hope for something else?

[Verse]
Breeze outside my window turned to color
Know that I will see the sun again
Leaves have turned into a tint of orange
Answers that will lie inside myself

[Pre-Chorus]
What will I leave behind mе?
Where will I choose to go?
To tеll the truth, I'm tired of falling
When I'm floating, I'm closer to you
[Chorus]
We can't control all the outcomes
Let go of the reins, ride the rhythm
Doubled my vision
Ain't fairly new to this feeling
Searchin' for meaning, still don't believe it
Stopped at the ceiling, all these years

[Post-Chorus]
Lightly floating ecstasy
Don't you ever hope for something else?

[Verse]
Breeze outside my window turned to color
Know that I will see the sun again
Leaves have turned into a tint of orange
Answers that will lie inside myself

[Pre-Chorus]
What will I leave behind me?
Where will I choose to go?
To tell the truth, I'm tired of falling
When I'm floating, I'm closer to you

[Chorus]
We don't define each other
Stand on your own, be a pillar
Lay on my pillow
Call you my lover, drinks to my liver
I cried now a river full of tears
[Post-Chorus]
Don't you ever hope for something else?",237.636,-nA6j3a10X8,real,,0,6.94971875,False
real_05842,Whos Lovin You,The Jackson 5,1969,"[Verse 1]
When I (when I) had you (had you)
I treated you bad
And wrong, my dear
And girl since
Since you went away

[Hook]
Don't you know I
Sit around
With my head hangin' down
And I wonder
Who's lovin' you

[Verse 2]
I, I, I, I
Should have never ever
Ever made you cry
And girl since
Since you been gone
[Hook]
Don't you know I
Sit around
With my head hangin' down
And I wonder
Who's lovin' you

[Bridge]
Life without love
Is oh, so lonely
I don't think
I don't think
I'm gonna make it
All my life (all my life)
All my life, yeah (all my life)
Belongs to you only
Come on and take it, girl
Come on and take it
Because

{Verse 3}
All
All I can do
All I can do
Since you've been gone is cry
And you, oooh
Will never wonder
And worry your pretty little head
About what I do
[Hook]
Don't you know I
Sit around
With my head hangin' down
And I wonder
Who's lovin' you",235.728,IKlTR6Wlu0o,real,True,0,2.25846875,False
real_05843,Habit,Still Woozy,2018,"[Chorus]
I could let you have it
You could be my habit
You could be my woman, right
I don't want you havin'
Anytime I know
You're living in a hole
Anytime I know
I could let you have it
You could be my habit
You could be my woman, right
I don't want you havin'
Anytime I know
Living in your head
There's a backdoor

[Verse]
My little one
She is so bad
Bad as the sun
Well she break me then I fall
I don't know the half of it anymore
Yeah well, I could give a fuck about you
She can get whatever she need
Every time that she looked at me
You know I felt weak in my knees
Wanna try to be fancy, love you know
I could give a fuck about you
You know that I do my girl
Feel it when you're coming close
You always hit on the nose but
Never know how you could know but
Treat me like one
Treat me treat me like a
I don't know the half
Why would you w-want her (Why?)
Treat me like the queen
Slap your knees
Like you been laughing
[Chorus]
I could let you have it
You could be my habit
You could be my woman, right
I don't want you havin'
Anytime I know
You're living in a hole
Anytime I know
I could let you have it
You could be my habit
You could be my woman, right
I don't want you havin'
Anytime I know
Living in your head
There's a backdoor

[Outro]
I could be yours if you wanted
I could be yours if you wanted
Please, please tell me",154.332,I3WakeIlDZ0,real,,0,60.62909375,False
real_05845,Hrs and Hrs,Muni Long,2021,"[Intro]
Uh, oh, ooh, mmm (Yeah)
I don't usually do this but, um
Can I sing to you?
Yeah (Yeah)

[Verse 1]
Yours, mine, ours
I could do this for hours
Sit and talk to you for hours
I wanna give you your flowers
And some champagne showers
Order shrimp and lobster towers
But it's me that gets devoured
Ooh, when you do what you do, I'm empowered
You give me a superpower
Together the world could be ours
You sit me up on the counter
Instantly, it's thunder showers
Stormin' for a couple hours
When we finished, take a shower
[Chorus]
I could do this for hours
And hours and hours
I could do this for hours
And hours and hours
I could do this for hours
And hours and hours
I could do this for hours
And hours, hours, I

[Verse 2]
Usually don’t like nobody
And when I say nobody
I mean nobody
All thеse niggas full of shit
You’re just the homiе once they hit
Felt like givin’ up on love
These niggas almost made me quit
Then I met you
When I met you
I knew this was it
I’ve never been in love like this
A love like ours
I pray for it on my knees
Every night for some hours
And hours and hours
And hours and hours
And hours
[Chorus]
I could do this for hours
And hours and hours
I could do this for hours
And hours and hours
What’s yours is mine
And ours
And yours, mine and ours

[Bridge]
I could sit and talk to you for hours
Sit and look at you for hours
Makin’ love to you for hours
Layin’ on your chest for hours
Tellin’ you jokes for hours
Holdin’ you close for hours
And hours and hours

[Outro]
Oh, oh, oh (Yee hee)
Oh, oh, oh (Yee hee)
Woah, oh, oh (Yee hee)
Ah, I
Hours and hours (Yee hee)
Hours and hours (Yee hee, yee hee)
Oh, oh
Hours and hours
Hours and hours
Woah, oh, mm
Yeah",231.912,okfR_VIbXEQ,real,False,0,21.05721875,False
real_05846,A Song for Mama,Boyz II Men,1997,"[Verse 1]
You taught me everything
Everything you've given me
I'll always keep it inside
You're the driving force in my life, yeah
There isn't anything
Or anyone that I could be
And it just wouldn't feel right
If I didn't have you by my side
You were there for me to love and care for me
When skies were gray
Whenever I was down
You were always there to comfort me
And no one else can be
What you have been to me you will always be
You will always be the girl
In my life for all times

[Chorus]
Mama, Mama you know I love you
Mama, Mama you're the queen of my heart
Your love is like tears from the stars
Mama I just want you to know
Lovin' you is like food to my soul
[Verse 2]
You're always down for me
Have always been around for me even when I was bad
You showed me right from my wrong
Yes you did
And you took up for me
When everyone was downin' me
You always did understand
You gave me strength to go on
There ware so many times
Looking back when I was so afraid
And then you come to me and say to me
I can face anything
And no one else can do
What you have done for me
You'll always be, you will always be
The girl in my life, ooh oh

[Chorus]
Mama, Mama you know I love you
Mama, Mama you're the queen of my heart
Your love is like tears from the stars
(Your love is like tears from the stars)
Mama I just want you to know
(Mama I just want you to know)
Lovin' you is like food to my soul
[Bridge]
Never gonna go a day without you
Fills me up just thinkin' about you
I'll never go a day
Without my mama

[Chorus]
Mama, Mama you know I love you
Mama, Mama you're the queen of my heart
Your love is like tears from the stars
(Like tears from the stars)
Mama I just want you to know
Lovin' you is like food to my soul

[Outro]
Oh, oh, oohh
Food to my soul",240.084,vdTnuc3ktzo,real,,0,26.17034375,False
real_05848,Appletree,Erykah Badu,1997,"[Intro]
I'd like to dedicate this to all of the Creator's righteous children
I have some food in my bag for you
Not that edible food, the food you eat?
No. I have some food for thought
Since knowledge is infinite
It has infinitely fell on me, so um...

[Verse 1]
It was a stormy night
You know, the kind where the lightning strikes
And I was hanging out with some of my artsy friends
Ooh wee ooh wee ooh
The night was long, the night went on
People cooling out until the break of dawn
Incense was burning so I'm feeling right, aight

[Pre-Chorus]
See I picks my friends like I pick my fruit
My granny told me that when I was only a youth
I don't walk around trying to be what I'm not
I don't waste my time trying to get what you got
I work at pleasing me cause I can't please you
And that's why I do what I do
My soul flies free like a willow tree
Doo wee, doo wee, doo wee
[Chorus]
And if you don't want to be down with me
Then you don't want to pick from my apple tree
And if you don't want to be down with me
Then you don't want to pick from my apple tree
And if you don't want to be down with me
Then you don't want to pick from my apple tree
And if you don't want to be down with me
You just don't want to be down

[Verse 2]
I have a hoe
And I take it everywhere I go
Cause I'm plantin' seeds so I reaps what I sow (ya know) ya know
Oh, on and on, and on and on
My cypher keeps moving like a rolling stone
I can't control the soul flowing in me
(Ooh wee) ooh wee

[Pre-Chorus]
See I picks my friends like I pick my fruit
My granny told me that when I was only a youth
I don't walk around trying to be what I'm not
I don't waste my time trying to get what you got
I work at pleasing me cause I can't please you
And that's why I do what I do
My soul flies free like a willow tree
Doo wee, doo wee, doo wee
[Chorus]
And if you don't want to be down with me
Then you don't want to pick from my apple tree
And if you don't want to be down with me
Then you don't want to pick from my apple tree
And if you don't want to be down with me
Then you don't want to pick from my apple tree
And if you don't want to be down with me
You just don't want to be down

Oh my my my
Oh my my my
Oh my my my, ah
Oh my my my my my my my, oh, oh, oh

[Pre-Chorus]
See I picks my friends like I pick my fruit
My granny told me that when I was only a youth
I don't walk around trying to be what I'm not
I don't waste my time trying to get what you got
I work at pleasing me cause I can't please you
And that's why I do what I do
My soul flies free like a willow tree
Doo wee, doo wee, doo wee

[Chorus]
And if you don't want to be down with me
You don't want to pick from my apple tree
And if you don't want to be down with me
Dum dum diddy
And if you don't want to be down with me
You don't want to pick from my apple tree
And if you don't want to be down with me
You just don't want to be down, don't wanna be down
[Outro]
You just don't want to be down
Oh, you just don't want to be down
Down, down, down
You just don't want to be down, oh
You just don't want to be down
Down, down, down
Down, down, down, down
Down, down, down, down
Down, down, down, down
You just don't wanna be down",240.084,Nujt--zPa70,real,,0,2.14034375,False
real_05849,Tell Me,Groove Theory,1995,"[Intro: Amel Larrieux]
Ooh, ooh, ooh, ooh yeah

[Verse 1: Amel Larrieux]
I've been doing my own thing
Love has always had a way of having bad timing
But to my great surprise, ever since I looked in your eyes
I had one question for you

[Chorus: Amel Larrieux]
Tell me if you want me to give you all my time
I wanna make it good for you 'cause you blow my mind
I promise, boy, that I'll be true, you're the perfect find
So tell me if you want me to
Yeah

[Verse 2: Amel Larrieux]
If you thought I'd sleep on this
Boy, you're wrong 'cause all I dream about is our first kiss
And you're the first one to make me feel like this
And this is one opportunity that I can't miss, no, no
Boy, you wanna know the deal
You are wondering if the words I'm saying are for real
'Cause you got more appeal than any man in this whole world
And baby, I got to know how you feel, yeah
[Chorus: Amel Larrieux]
Tell me if you want me to give you all my time
I wanna make it good for you 'cause you blow my mind
I promise, boy, that I'll be true, you're the perfect find
So tell me if you want me to, ooh ooh

[Bridge: Amel Larrieux, Trey Lorenz, Both]
Sweetheart, now it's time I let you know
I don't wanna rush, we should take it slow
Boy, I can love you, can you help me grow
Give me a new beginning (And I'll give you a happy ending)
Tell me if you want me to
(Oh, my love, please tell me if you want me to)
I want you to, I want you to
(I wanna make it good) Yes, I do
(I wanna make it good to you, baby)
Oh oh yeah, yeah
(So won't you tell me) Tell me
(Tell me, whoa-ho-ho-oh, yeah)
(Tell me if you want me to)
(Ooh-hoo, ooh-ooh, baby)
(I wanna make it good for you)
(Huh, huh, huh, uh-huh)
(I promise, girl, that I'll be true)
(Oh, ho, oh, oh)
(So tell me if you want me to)
(Tell me, baby)
Hey, hey
[Outro: Amel Larrieux]
Tell me if you want me to
Wanna make it good for you
Promise, girl, that I'll be true
Tell me if you want me to
Tell me if you want to
I can make it good for you
I promise that I'll be true
I really, really want to
I promise, girl, that I'll be true
So tell me if you want me to
I promise that I'll be true
I really, really want to
Tell me if you want me to
I wanna make it good for you",240.084,htCHIVKC43I,real,False,0,18.52596875,False
real_05851,Your Teeth In My Neck,Kali Uchis,2018,"[Verse 1]
Gone before sunrise
Never sleep on the game, we're all shaking the dice
Now, if you roll 'em hard enough, could change your life
I'm on a roll on my own, I came to fight, I came to fight

[Pre-Chorus 1]
What do I do it for?
I've been working so hard just to give you more
Gotta get right
What do you do it for?
When the rest of the world is falling through the floor
You gotta get right

[Chorus]
'Cause you know better, you know, you know
You know better, you know, you know
You know better, you know, you know
It's your teeth in my neck, your teeth in my neck

[Verse 2]
Some people worship, diamonds and pearls, silver and gold
Just to hold it, they'd give anything in the world
Kill us all off, they'd take our worth they pay us dirt
Is it worth it? Is it worth it?
[Pre-Chorus 2]
What do I do it for?
I've been working so hard just to give you more
Gotta get right
What do you do it for?
Rich man keeps getting richer, taking from the poor
You gotta get right

[Chorus]
'Cause you know better, you know, you know
You know better, you know, you know
You know better, you know, you know
It's your teeth in my neck, your teeth in my neck

[Bridge]
Don't you wanna get to know you?
Baby, take it slower, slower
Wow, baby, take it slow

[Chorus]
'Cause you know better, you know, you know
You know better, you know, you know
You know better, you know, you know
It's your teeth in my neck, your teeth in my neck",186.264,ZMm-M3Y1ISI,real,,0,17.58096875,False
real_05852,Scrub,PnB Rock,2017,"[Intro]
Remy

[Chorus]
Girl your ex keep calling
Fuck him we balling
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub for you

[Verse 1]
You should change the number to your old phone
Tell your ex, nigga leave you alone
He stuck in the past, he ain't got no cash
I swear that's just bad for you
And this where you need to be
Top floor of the suite
Good view of the beach
Cups full o' Hennessy
Backwoods for the weed
We on a hell of a high, but he always killing our vibes
[Refrain]
Girl, your ex keep callin'
Tell him leave yo' ass alone
Girl, your ex keep callin'
Tell him leave yo' ass alone
Tell him leave yo' ass alone
Ex keep callin', 'bout to buy you a new phone

[Chorus]
Girl, your ex keep callin'
Fuck him we ballin'
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub
Girl, your ex keep callin'
Fuck him we ballin'
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub for you

[Verse 2]
I swear he a bum
He ain't got no crib, he still living with his mom
He ain't got no car, he still riding in the Uber
He ain't got no choice, that nigga a loser
Listen lady, you the only one that started thinking that he crazy
You the only one that ever thought that he was wavy
You the only one, you got that nigga going brazy
Shawty you a baddie
And you got a fattie
Ask my ex girl, you'd be lucky if you had me
I just want to show you the world, you can have it
And you know a thug need love and affection
[Chorus]
Girl, your ex keep callin'
Fuck him we ballin'
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub
Girl, your ex keep callin'
Fuck him we ballin'
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub for you

[Bridge]
In Barney's we milly rock
Louis on my sock
Gucci on my top
Niggas still on your top
Girl your ex keep calling, tell that nigga to stop
He ain't got no guap
You should put that nigga on block
Girl your ex keep calling
Ex keep calling

[Chorus]
Girl, your ex keep callin'
Fuck him we ballin'
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub
Girl, your ex keep callin'
Fuck him we ballin'
I put double G's on you, I put double C's on you
I put Louis V on you, that nigga a scrub
He can't take you out, that shit is a dub for you",240.084,bDGwHcnxOLI,real,True,0,13.53096875,False
real_05853,Be Alright,Kehlani,2016,"[Verse 1]
There's always been those times when I needed a breather
When I might need a quick break from being the leader
Cause I'm just human, you gotta feel that
We're all just here to learn and everyday we are put up to bat
If you feeling down, no you ain't alone
And if you feeling all confused, no you are not on your own
Don't stress, yeah we're too blessed

[Pre-Chorus]
Someone told me
Babe, when the tide gets high, you just get low
Hold your breath and take it slow
Yes I might get wet, I might get thrown
But I’ll resurface all on my own

[Chorus]
I'll be alright, be alright
Just go with the tide
I'll be alright, be alright
I'll be doing fine
Be alright, be alright
Just go with the tide
No, no, no
[Verse 2]
I always have those days when I feel unworthy
When I sit back and ask God why he chose me
Cause I'm just human, just like you are
We see the same ol' sky, at night we see the same stars
So if you feeling down, no you not alone
And if you feeling all confused
No you are not on your own
Don't trip, baby just live

[Pre-Chorus]
Someone told me
Babe, when the tide gets high, you just get low
Hold your breath and take it slow
Yes I might get wet, I might get thrown
But I’ll resurface all on my own

[Chorus]
I'll be alright, be alright
Just go with the tide
I'll be alright, be alright
I'll be doing fine
Be alright, be alright
Just go with the tide
No, no, no",174.708,oD2urUYZDmM,real,,0,3.23721875,False
real_05854,Fuck a Friend Zone,Jacquees & DeJ Loaf,2017,"[Intro: Jacquees]
Aye whoever the last nigga you was dealing with
You can tell him it's over with
Diggin yo vibe
I'm Jacquees
(Nash B chilling)
Yeah I know you Dej Loaf
I know you fly, fresh
Know I was dying just to see you

[Verse 1: Jacquees]
It was the end of 2014
Just signed a deal with Cash Money
This way before I had the Matte Jeep
I heard this record called ""Try Me""
I downloaded ""Sell Sole""
Yeah I was fucking with ya mixtape
Me, Hennessy, & U
Thinking how many shots would you take
QueMix 2 put it on my tape
2015 caught you in valet
All black dress I'm thinking no way
Short brown lady yeah this is my taste
So I take a shot I wanna meet Dej
She say I play your songs everyday
Took a picture put it on my page
I think she feeling me and my wave
[Verse 2: Dej Loaf]
I used to watch you on Youtube, eh
So when I met you it's like I knew you
God Damn, God Damn, he done blew
Ain't that shit a blessing why God choose us
If I had to choose I would choose you
Lil Dej I'm just looking for a cupid
God Damn, it's amazing
Dreads wasn't long and you had braces
I know you heard the rumors
Talking like I'm taken
But it ain't nothing that can't be replaced yeah
Look at how time flies, by
Wanna be yours and you wanna be mine

[Bridge: Jacquees & Dej Loaf]
So why we wasting all this time
You done went from tomboy to a dime
I think we a make it
Fuck what they saying
Music love making
Yeah you've been patient
Why we keep playing
Why, why we keep playing
Dej Loaf
I just wanted to sing your name
[Outro: Jacquees & Dej Loaf]
He said fuck a friend zone
Got him on his best behavior
How you do that
He said fuck em
He said fuck a friend zone
Got him on his best behavior
How you do that",202.644,KlCYzKyUr1k,real,,0,2.44409375,False
real_05855,Ur,SZA,2014,"[Intro]
Dnim fo etats a si ytiralC
Dnim fO

[Verse 1]
Clarity is a state of mind
Freedom ain't real, who's sold you that lie?
I ain't buying it
No matter what the price (one more time? I'm sorry)
So give it up, give it up mama
Undo your pants and your bra
I see you liking that, you must need a slice
Type A personality
Extrovert, introvert, commonalities
A Type A personality
Just dumb enough to lie to me

[Chorus]
You are, you are, you are, you are
You are, you are, you are, you are (we are)
You are, you are, you are, you are (we are)
You are, you are, you are, you are
[Verse 2]
Superficial superwoman
Ain't you tired of that wind in your face?
Your skin taste likes brussell sprouts I swear
Can't seem to remember your face
So give it up, give it up papa
Make it make sense to me
I can not go any further
Than 2 steps in-front of me, I'm lost here

Dum dum dum, dum dum dum
Dum dum dum, dum dum dum
Dum dum dum, dum dum
(Whoa whoa, whoa whoa, whoa)
Dum dum dum, dum dum dum
(Whoa whoa, whoa whoa, whoa)
Dum dum dum, dum dum dum
Dum dum dum, dum dum dum

[Chorus]
You are, you are, you are, you are (we are)
You are, you are, you are, you are (we are)
Dumb enough to lie to me
You are, you are, you are, you are

[Outro]
(Whoa whoa, whoa whoa, whoa)
(we are) (we are) (we are)
(Whoa whoa, whoa whoa, whoa)
(we are) (we are) (we are)",235.872,iWEZJZ_VL8g,real,True,0,37.12221875,False
real_05856,Best Thing,Inayah,2019,"[Intro]
Okay, let's see

[Verse 1]
I thought I found love
But you ain't shit, no
Gave you a space in my heart
But you ain't fit, no, no
And it hurts, but I let it
I let it 'cause I, I needed that pain
But I wanted to feel it
'Cause it'll teach me not to go back there again

[Chorus]
And I put my heart on it
Don't try to stop me when I leave
I put my all on it
Look what you did to me
I couldn't count on ya
'Cause you was fuckin' with everyone but me
So I walked out on ya
And it was the best thing I did for me
(Best thing, best thing, best thing)
I did for me
(Best thing, best thing, best thing)
I did for me
[Verse 2]
Now I really be like fuck that nigga, my attitude changed
Take a couple sips of the D'USSÉ
Ain't no ring on my finger anyway
I miss the dick, but that'll go away
I just gotta stop thinking 'bout you (Thinking 'bout you)
Fill my time with better shit to do (Better shit to do)
I dreamed that I married you
Then I woke up happy it never came true
You (You), you're not the one
I gotta find a way to be done, yeah
And I think I found that shit
Don't wanna be in love again
Too easy for you to go astray
Nigga, my son don't like you anyway
Good thing that I walked away
Now you ain't gotta hear me say

[Chorus]
That I put my heart on it
Don't try to stop me when I leave
I put my all on it
And look what you did to me
I couldn't count on ya
'Cause you was fuckin' with everyone but me
So I walked out on ya
And it was the best thing I did for me
(Best thing, best thing, best thing)
I did for me (I did, I did, yeah)
(Best thing, best thing, best thing)
I did for me (For me, for me, for me)
Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah, yeah, yeah
[Outro]
I thought I found love
But you ain't shit, oh",188.928,tPEjg_lHS7c,real,False,0,0.53721875,False
real_05858,Heading South YouTube Version,Zach Bryan,2019,"[Verse 1]
Was a boy who was a dreamer and he flew so high and proud
In a world full of people out to cut his young ass down
No one ever understood a single word he said
They cast him to the wolves when he wasn't well and fed

[Verse 2]
Boys, we've got a riser, a riser in our midsts
And he will get the last laugh, it's the last thing he did
And he used to roll around in that red dirt mud
But now he's skipping town and that dreamer's out for blood

[Chorus]
Don't stop goin', goin' south
'Cause they'll let you play your music real damn loud
Don't stop headin', headin' south
They will understand the words that are pourin' from your mouth

[Verse 3]
And that dreamer called his daddy to tell him what he did
As the masses scream the lyrics of a messed up kid
And then he told his daddy he was never comin' back
To be cut down again in a town like that
[Bridge]
And he surely came to learn people come to watch you fall
That dreamer's out to make a name and a fool out of 'em all
And they'll never understand that boy and his kind
'Cause all they comprehend is a worthless dollar sign

[Chorus]
Don't stop goin', goin' south
'Cause they'll let you play your music real damn loud
Don't stop headin', headin' south
'Cause they will understand the words that are pourin' from your mouth

[Outro]
Don't stop goin', goin' south
'Cause they'll let you play your music real damn loud
Don't stop headin', headin' south
'Cause they will understand the words that are pourin' from your mouth",165.6,VkodWQ6EElc,real,,0,11.32034375,False
