Language,Model,Platform,Singer,Title,Url,SingFake_Set,Bonafide Or Deepfake,Created At,is_test_A,is_test_B
Mandarin,,,Mao_Buyi,毛不易 - 在此山中,https://www.bilibili.com/video/BV1xq4y1S7bR?p=10,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,毛不易《红颜旧》开口梦回《琅琊榜》,https://www.bilibili.com/video/BV1ag4y1P7Fg/?spm_id_from=333.788.recommend_more_video.2,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,17. 遥远的她,https://www.bilibili.com/video/BV11M411n7TC?p=18,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,毛不易 - 像我这样的人,https://www.bilibili.com/video/BV1xq4y1S7bR?p=2,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,毛不易-东北民谣,https://www.bilibili.com/video/BV1xq4y1S7bR?p=6,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,【毛不易】给你的爱《一直很安静》,https://www.bilibili.com/video/BV11V4y127U7/?spm_id_from=333.337.search-card.all.click,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,05. 借,https://www.bilibili.com/video/BV11M411n7TC?p=5,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,06. 无问,https://www.bilibili.com/video/BV11M411n7TC?p=6,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,03. 消愁,https://www.bilibili.com/video/BV11M411n7TC?p=3,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,08. 牧马城市,https://www.bilibili.com/video/BV11M411n7TC?p=8,Training,bonafide,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[小宇],https://www.bilibili.com/video/BV1o24y1L7Tt/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[打ち上げ花火],https://www.bilibili.com/video/BV17k4y1v7rg/?spm_id_from=333.337.search-card.all.click,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[阳光开朗大男孩],https://www.bilibili.com/video/BV1pc411W7RY/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[オーダーメイド《定制品》 ],https://www.bilibili.com/video/BV1qv4y1p7WK/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[ 夏至未至],https://www.bilibili.com/video/BV19h4y1p7bm/?spm_id_from=333.788,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[倒带],https://www.bilibili.com/video/BV1ta4y1M7F7/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱夏企[人间萤火],https://www.bilibili.com/video/BV1KN411N7vk/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱董小姐,https://www.bilibili.com/video/BV1vV4y1Q7yr/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,sovits,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[那些年],https://www.bilibili.com/video/BV1Ah41137H8/?spm_id_from=333.337.search-card.all.click,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[爱情转移],https://www.bilibili.com/video/BV1Ak4y1q7V8/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[约定],https://www.bilibili.com/video/BV1vc411n7Qj/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[一直很安静],https://www.bilibili.com/video/BV1qv4y1n7cz/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[那些花儿],https://www.bilibili.com/video/BV1uV4y1r7RB/?spm_id_from=333.337.search-card.all.click,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[杀死那个石家庄人],https://www.bilibili.com/video/BV1wh411g7JR/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【ai翻唱】毛不易-我记得（cover 赵雷）,https://www.bilibili.com/video/BV1Qm4y1C7S2/?spm_id_from=333.337.search-card.all.click,Training,deepfake,,False,False
Japanese,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[SAKURA],https://www.bilibili.com/video/BV1gV4y1D7yN/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mao_Buyi,毛不易 - 海上日记,https://www.bilibili.com/video/BV1xq4y1S7bR?p=9,Training,bonafide,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[知否],https://www.bilibili.com/video/BV1BL411m7bv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[总有一天你会出现在我身边],https://www.bilibili.com/video/BV1og4y137Hd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mao_Buyi,02. 一荤一素,https://www.bilibili.com/video/BV11M411n7TC?p=2,Training,bonafide,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[慢慢],https://www.bilibili.com/video/BV1EM4y1273R/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
English,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[Hurt],https://www.bilibili.com/video/BV1f24y157zb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[动物世界],https://www.bilibili.com/video/BV1Z84y1M7yS/?spm_id_from=333.788,Training,deepfake,,False,False
Mandarin,,,Mao_Buyi,毛不易 - 给你给我,https://www.bilibili.com/video/BV1xq4y1S7bR?p=5,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,13. 幼鸟指南,https://www.bilibili.com/video/BV11M411n7TC?p=13,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,毛不易 - 城市傍晚,https://www.bilibili.com/video/BV1xq4y1S7bR?p=8,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,思念是一种病,https://www.bilibili.com/video/BV14P4y1q7sG?p=2,Training,bonafide,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[水星记],https://www.bilibili.com/video/BV16h411u7rA/?spm_id_from=333.337.search-card.all.click,Training,deepfake,,False,False
Mandarin,,,Mao_Buyi,爱之初体验,https://www.bilibili.com/video/BV14P4y1q7sG?p=3,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,毛不易 - 幼鸟指南,https://www.bilibili.com/video/BV1xq4y1S7bR?p=7,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,12. 如你所想,https://www.bilibili.com/video/BV11M411n7TC?p=12,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,04. 深夜一角,https://www.bilibili.com/video/BV11M411n7TC?p=4,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,1. 海上日记,https://www.bilibili.com/video/BV11M411n7TC?p=15,Training,bonafide,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[ 慢慢喜欢你],https://www.bilibili.com/video/BV18s4y117Hc/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mao_Buyi,【AI翻唱/毛不易】当毛不易翻唱[这世界那么多人],https://www.bilibili.com/video/BV1jL411e74M/?spm_id_from=333.788,Training,deepfake,,False,False
Mandarin,,,Mao_Buyi,毛不易的《世界美好与你环环相扣》真的很有磁性，你学费了吗！！！,https://www.bilibili.com/video/BV1se4y147r1/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,bonafide,,False,False
Mandarin,unknown,,Mao_Buyi,【AI毛不易】翻唱《童话镇》,https://www.bilibili.com/video/BV1pv4y1H72U/?spm_id_from=333.337.search-card.all.click,Training,deepfake,,False,False
Mandarin,,,Mao_Buyi,07. 不染,https://www.bilibili.com/video/BV11M411n7TC?p=7,Training,bonafide,,False,False
Mandarin,,,Mao_Buyi,11. 呓语,https://www.bilibili.com/video/BV11M411n7TC?p=11,Training,bonafide,,False,False
Mandarin,,,Mayday,干啦干啦,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=64,Training,bonafide,,False,False
Mandarin,,,Mayday,温柔,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=22,Training,bonafide,,False,False
Mandarin,,,Mayday,"Mayday [ Here, After, Us ] Official Music Video",https://www.youtube.com/watch?v=pd3eV-SG23E,Training,bonafide,,False,False
Mandarin,,,Mayday,Mayday [Step by Step] Official HD MV-TV drama「步步驚情」theme song,https://www.youtube.com/watch?v=97axrS3Npxk,Training,bonafide,,False,False
Mandarin,,,Mayday,疯狂世界,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=63,Training,bonafide,,False,False
Mandarin,,,Mayday,终结孤单,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=61,Training,bonafide,,False,False
Mandarin,,,Mayday,私奔到月球,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=6,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 奇迹再现(迪迦奥特曼中文主题曲),https://www.bilibili.com/video/BV11c411T7ip/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 说爱你,https://www.bilibili.com/video/BV16W4y1S7bz/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 江南,https://www.bilibili.com/video/BV1eV4y1k7HV/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Cantonese,unknown,,Mayday,AI翻唱-五月天阿信 江南(粤语版),https://www.bilibili.com/video/BV1es4y1Q7fb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 认真的雪,https://www.bilibili.com/video/BV1hk4y1L7DJ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 美人鱼-周杰伦,https://www.bilibili.com/video/BV1kV4y1k7W4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 你曾是少年,https://www.bilibili.com/video/BV1ML411a7yM/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 轨迹,https://www.bilibili.com/video/BV14c411N7Qx/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 听我说谢谢你,https://www.bilibili.com/video/BV1wV4y167tr/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信想见你想见你想见你,https://www.bilibili.com/video/BV1fL411h7BN/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 红豆,https://www.bilibili.com/video/BV17o4y1M7Ci/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 勇气大爆发,https://www.bilibili.com/video/BV1Qh4y1x7th/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 稻香,https://www.bilibili.com/video/BV1sz4y1a7s1/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 嘉宾,https://www.bilibili.com/video/BV1qL41187EN/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
English,unknown,,Mayday,AI翻唱-五月天阿信 Never Gonna Give You Up,https://www.bilibili.com/video/BV1RL411q7YR/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 如果这就是爱情,https://www.bilibili.com/video/BV15z4y1a7gD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 东风破,https://www.bilibili.com/video/BV1Zh4y1o7nT/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,派对动物,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=26,Training,bonafide,,False,False
Mandarin,,,Mayday,你的神曲,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=41,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 凤凰花开的路口,https://www.bilibili.com/video/BV13u411x7hp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 终于等到你,https://www.bilibili.com/video/BV1PV4y1C7D2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,我不愿让你一个人,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=12,Training,bonafide,,False,False
Mandarin,,,Mayday,青空未来,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=59,Training,bonafide,,False,False
Mandarin,,,Mayday,离开地球表面,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=5,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,「 AI 翻唱 」蓝三时期五月天阿信唱《爱我别走》,https://www.bilibili.com/video/BV1mV4y1o7eA/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 青春之火(火力少年王主题曲),https://www.bilibili.com/video/BV1hh411c78T/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,干杯,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=16,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 演员,https://www.bilibili.com/video/BV1PP411d743/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,盛夏光年,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=19,Training,bonafide,,False,False
Mandarin,,,Mayday,由我们主宰,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=36,Training,bonafide,,False,False
Mandarin,,,Mayday,011. 不要说话,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=11,Training,bonafide,,False,False
Mandarin,,,Mayday,010. 明年今日,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=10,Training,bonafide,,False,False
Mandarin,,,Mayday,Mayday【Song of battle】MV Official Anime version-[蘭陵王] Opening theme song,https://www.youtube.com/watch?v=DDs5bXh4erM,Training,bonafide,,False,False
Mandarin,,,Mayday,黑暗骑士,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=21,Training,bonafide,,False,False
Mandarin,,,Mayday,夜访吸血鬼,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=28,Training,bonafide,,False,False
Mandarin,,,Mayday,明白,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=69,Training,bonafide,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 青鸟(火影忍者片头曲),https://www.bilibili.com/video/BV1ra4y1u7wB/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 浮世乐,https://www.bilibili.com/video/BV1BX4y1y7Fb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,噢买尬,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=65,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 星空(翻唱我自己的歌),https://www.bilibili.com/video/BV1yV4y1z7zu/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 遇到(恶作剧之吻主题曲),https://www.bilibili.com/video/BV1vh4y1t7D3/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
English,unknown,,Mayday,AI翻唱-五月天阿信 Cruel Summer,https://www.bilibili.com/video/BV1ic411G71f/?spm_id_from=pageDriver&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 我们的纪念(放羊的星星电视剧插曲),https://www.bilibili.com/video/BV1co4y1P7Ya/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 陪你度过漫长岁月,https://www.bilibili.com/video/BV1vT411h7ag/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,孙悟空,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=51,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 我怎么哭了,https://www.bilibili.com/video/BV1uk4y1j7a4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,为爱而生,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=70,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 挪威的森林,https://www.bilibili.com/video/BV16h411571W/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
English,unknown,,Mayday,AI翻唱-五月天阿信 哆啦A梦(英文版),https://www.bilibili.com/video/BV1QV4y1z767/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,成名在望,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=34,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,「 AI 翻唱 」年轻的阿信和16年阿信一起唱《任意门》,https://www.bilibili.com/video/BV1YM4y1h7GB/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 美人鱼,https://www.bilibili.com/video/BV1Eo4y1A7qK/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 甜甜的,https://www.bilibili.com/video/BV1BV4y167dV/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 Brave Heart(数码宝贝插曲),https://www.bilibili.com/video/BV1us4y1M7sy/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
English,unknown,,Mayday,AI翻唱-五月天阿信 暖暖(英文版),https://www.bilibili.com/video/BV1U24y1A7W5/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Hokkien,unknown,,Mayday,AI翻唱-五月天阿信 鱼仔,https://www.bilibili.com/video/BV1uo4y1573e/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 说谎,https://www.bilibili.com/video/BV1Ms4y1g7YQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 想自由,https://www.bilibili.com/video/BV11X4y117gr/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 稻香日语版,https://www.bilibili.com/video/BV1Lo4y157sa/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 米老鼠(06年阿信与16年的阿信),https://www.bilibili.com/video/BV1Mh4y147nD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 遇见,https://www.bilibili.com/video/BV18M4y1W77h/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 极乐净土,https://www.bilibili.com/video/BV1Fo4y1V7G9/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 谢谢-ありがと,https://www.bilibili.com/video/BV1bo4y1T7ET/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 这么可爱真是抱歉,https://www.bilibili.com/video/BV1Do4y1K7n7/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 情歌,https://www.bilibili.com/video/BV1hu411s7Hd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 说好的幸福呢,https://www.bilibili.com/video/BV1Qz4y1h7BR/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 七里香,https://www.bilibili.com/video/BV1Vc411P7Jp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 十年,https://www.bilibili.com/video/BV1uk4y1E7to/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 群青(蓝色时期主题曲),https://www.bilibili.com/video/BV1Uu411x7Di/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 爱在西元前,https://www.bilibili.com/video/BV1om4y1h7aQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 恋爱循环,https://www.bilibili.com/video/BV1mz4y1t7FT/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 这世界那么多人,https://www.bilibili.com/video/BV1SM41137pX/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Japanese,unknown,,Mayday,AI翻唱-五月天阿信 One Last Kiss(新世纪福音战士:终 剧场版主题曲),https://www.bilibili.com/video/BV1xN41117WW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 天真有邪,https://www.bilibili.com/video/BV1Ss4y1u7z2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 开心往前飞(动画-开心宝贝主题曲),https://www.bilibili.com/video/BV1X94y1Y7ep/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 神秘嘉宾,https://www.bilibili.com/video/BV1i24y1T7iE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 晴天,https://www.bilibili.com/video/BV1vT411h79d/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 丝路,https://www.bilibili.com/video/BV1pk4y1p7m2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,Mayday五月天 [ 我不願讓你一個人I Won't Let You Be Lonely ] Official Music Video - 末日版,https://www.youtube.com/watch?v=38lcQsEMGrk,Training,bonafide,,False,False
Mandarin,,,Mayday,如果我们不曾相遇,https://www.bilibili.com/video/BV1iv4y1X7Ui?p=15,Training,bonafide,,False,False
Mandarin,unknown,,Mayday,AI翻唱-五月天阿信 光的战役(铠甲勇士之光影传说主题曲),https://www.bilibili.com/video/BV1Dh4y1x7Bh/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,Training,deepfake,,False,False
Mandarin,,,Mayday,006. 陪你度过漫长岁月,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=6,Training,bonafide,,False,False
Mandarin,,,Mayday,MAYDAY五月天 [ 將軍令Your Legend ] 電影版MV-電影「黃飛鴻」主題曲,https://www.youtube.com/watch?v=83I_5lq5MwI,Training,bonafide,,False,False
